path,tracking,bytes,sha256,review_scope,manifest_route_id,reading_boundary
"agent_records/calibrations/refactor0830_phase5_delivery_20260831.json","tracked","1942","cfae56dcb0e6a613c5cb02f571af515ad5949133f5dd2a8a8463621d0ad889a8","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/refactor0830_v6_terminal_audit_20260831.json","tracked","1065","789959f1959ff59bb77e18d9095a987e436336875edb13ecc9c7beccdc052ca2","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/refactor0830_v7_result_review_20260831.json","tracked","6129","647cf07790941fd0599988af2a15ceda5e957671f9af14e0403c13959753b305","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_integration_20260831.json","tracked","892","21ca7d3dd13f70daf7b0586ed7f897b3966152e5baee92d4be81f5dd11f7d84f","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_online_20260831_v1_audit.json","tracked","14791","4f44cd0d10b96b6cd9c4683bfea8056198a0ad25423f704508e83d4bd36bd1e0","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_online_20260831_v2_audit.json","tracked","10851","f308b879ed3bf6cf00db8eeab636dd75591101c77eb5e1a64b7ede644dc6f2eb","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_online_20260831_v2_resume_v1_audit.json","tracked","10660","b3e05c46a74b93f51fdbc3c686734d8340c6cb6f9ec14e9b805d36afbbdab54e","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_partial_delivery_20260831.json","tracked","1952","3f394c898e0c0b4b644e268a1e230fdd935ec65f2067c3872a85e2a5e2ebb668","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_v2_delivery_20260831.json","tracked","2546","c729adda97295a235e006b1c1b2c10116204929bc239c2b2b387ad0d62869918","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/calibrations/rq1b_v2_resume_delivery_20260831.json","tracked","4163","425cfe0298878923b0f21bb8334967b88e307594a138bb577d7c406ff7fe26a3","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/baseline_contract_v2.json","tracked","10529","661a29d757f39721b934a3b30634de5205496a74df8d58908369095663824c6e","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/baseline_contract.json","tracked","2505","d7858aaa0d862ae427c65b46349bece7534421d6d58fbe01bda5d1f65fe32e5d","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/d1_core_causal_chain_correction_v2.json","tracked","4626","e67c44bfd72e6a0afb84caa8b9b75684b577336fed2dc87029fd96b2c7f1e685","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/d1_depth_first_core_controller_profile_v1.json","tracked","1852","e1508d118cdf85860b0ee20223638f1a073daedfbb09f54b9624f0367f2267c6","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/depth_first_mainline_amendment_v1.json","tracked","2815","bad4e24635240443540e4ae2c8253523767aedac6783624dbfdd150c6a2c6810","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/phase6_generalization_contract_v1.json","tracked","2461","fec6d1caeefd1467b92741e11ec5d7f98dea86fae6d8695df5507087b36e6041","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/refactor0830_execution_contract_v1.json","tracked","2281","9ca19272473d3ac8ff28be6aea260260251014dbb4c5dfec8a4acdb59cc56c93","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/refactor0830_opencode_amendment_v2.json","tracked","1249","7c3c4ba8a2f1a9cc006c52d9d72eb6be9e28279a657b8f98abd1d17f238597f6","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/refactor0830_rq1b_amendment_v1.json","tracked","1398","dc79a36518ee867c6613cc7bb02e0202ed5730a10bc8ffd89e573756fa56c1ad","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/refactor0830_rq1b_execution_v2.json","tracked","1702","a3a9b119fb2d3eec23e7e8a238ad80604a4ef3650265a5b35a02473ffb446748","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/contracts/refactor0830_rq1b_v2_resume_v1.json","tracked","2221","189e04bfa54642938846a40d9909d14a6c86548beec7d2058af7447bbd6b77f9","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-18_233931-knowledge_maintenance-dual_document_policy.agent.json","tracked","2733","3981100983f1b9e07f8105b7d6311d22287fd18217385f55864673851ce2e89b","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-18_235600-knowledge_maintenance-obsidian_cleanup.agent.json","tracked","2585","a0a287c7f58c0c42cc72c3cd7c021cdf2e99dfd2ef5183f8195dbe027c34a6b2","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_005324-code_implementation-cvrp_router_gate.agent.json","tracked","3026","721c249158cf2716721d282c07913fdc2f691faeb64dff63c9ad7bb8696e0944","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_010847-experiment_execution-cvrp_router_provider_block.agent.json","tracked","2723","2d9e6ef9338a97f8feaa9901d5ade3875fbd331f55e7459ef2e5971f1cfb9bce","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_010848-literature_exploration-eoh.agent.json","tracked","1163","eb5158670ca4b5931fb8daaa45d84673af35bc4fd8b5698158d2494fa388532e","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_010849-literature_exploration-reevo.agent.json","tracked","1224","090659d9ccfbe5719b38a89b4d1fadb91af900d17b953a5c2787a3c0aac20741","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_010850-literature_exploration-eohs.agent.json","tracked","1240","43dc5eff94db20e27ffb2dccd7b3e7b7b465df8b088d7d9e81590f2668341239","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_012827-result_analysis-cvrp_selector_learnability.agent.json","tracked","3651","d70fe0cc24cf82f0176a32b4ad44142eb756d6c188797ddafa12980b340cbd45","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_012828-literature_exploration-autofolio.agent.json","tracked","1529","5149e97629bfd12a12e0b74972c2fcbd950fa9eb2a0591b21b2319ecccbdbf74","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_014703-knowledge_maintenance-research_asset_inventory.agent.json","tracked","2082","06ab12cb660d1d6477cf4594d7a93447e7ef54f3426d47149913e01c38d4c96b","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_014704-literature_exploration-ttp_algorithm_selection.agent.json","tracked","1776","8686d40991c1fba6db1dcbc6dee76d76c6a6fd5e716e3ce0d3861c84ce433dee","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_020145-literature_exploration-hydra_portfolio_construction.agent.json","tracked","4503","3a0c26bef04292a833c043b3d718e3485d5ac8ea8132911f752c1d0116eb16ab","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_021929-code_implementation-portfolio_complementarity_feedback.agent.json","tracked","3745","94447c397d170847bdf780ffb64b9644d6f549968ec3feaf2d6ff9920754cf06","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_023833-literature_exploration-hydra_mip_cost_sensitive_selection.agent.json","tracked","4746","fcfb71369a0f8a9735f8de3ec829ba686b29e168986a89cf815ded57721b3d94","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_025710-code_implementation-cvrp_pairwise_selector_ablation.agent.json","tracked","5956","d0e1bacac3faa6b14127dfdb74b9144c693b8dd2d96773984f54368d731b7610","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_063615-literature_exploration-satzilla2012_cost_sensitive_fallback.agent.json","tracked","4182","bfd5836ef759907e48f2714f9d255073e322152f769ff8bf95ba355cbb13d4dc","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_065049-formal_run-cvrp_router_proxy_v1_launch.agent.json","tracked","1966","5ff3e4d4b86fc8f55d18ec54183b60a9e52cca06e093ffddd2d867cfb04c4987","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_065408-result_analysis-cvrp_router_proxy_v1_gate.agent.json","tracked","2608","cd50e53a1d118033d8e609bbeb1943ff2f25d66d33a2157a9ddb4611e4829967","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_070600-experiment_design-cvrp_reevo_inspired_v2.agent.json","tracked","2591","b40f580e9b490d2f273c6c58bf70a2c2e3f80e05ef5eaf3e39c08e59ac047e70","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_070600-literature_exploration-reevo_official_mapping.agent.json","tracked","2133","f00d570eb5d6ca44af711061e8bf6ce782546042924feb9cae24f63f50965681","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_071217-code_implementation-cvrp_paired_gate_analyzer.agent.json","tracked","1502","2d6108b81bc95c634f90879f4396df19f26758abf906423a784280230aef12c3","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-19_071428-code_implementation-main_branch_merge.agent.json","tracked","1625","5854536b06016401323eb095fb1a6f7bf83ab0c584236ca426c833a0b2497cfa","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_010308-experiment_design-automatic_research_plan.agent.json","tracked","5265","0190755443f62c1978f246b7587aacad73bc076bdee1e3caf4fdff71167aafe1","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_012900-architecture_design-falsifiable_mechanism_ecology.agent.json","tracked","8770","2af5d17e8018f3fd7b06feb08774fd81e7137e9215acd32e6fee28c35db76544","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_015548-formal_run-bp_fme_pilot_frozen.agent.json","tracked","2011","410d9be0bd0deccc4f214ba6bdb7e24b65344b53abd4175d06b204dfe5905441","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_020751-result_analysis-bp_fme_mechanism_only.agent.json","tracked","3523","9389388364d2bd237bc7ad82bd0a5b3b786d4f1988cb82d57ce798898923935b","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_022207-code_implementation-bp_fme_v2_offline.agent.json","tracked","3616","5fe5c21c8a68fd73e44fd36f25b4b2b074e9c8d7d386776e4ccc08c029426696","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_024724-literature_exploration-bp_order_robustness.agent.json","tracked","10508","190484cef48a9917045a4a20904049fc354f513bf9023bc4405853e7d8ff752b","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_030041-architecture_design-order_regime_feedback_contract.agent.json","tracked","15201","52ac7509ea3f77ac8f971505c6ab7b4eb7532bc46a6a492a1b0ecaeebbe6070f","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_032029-code_implementation-order_regime_feedback_v1_offline.agent.json","tracked","4150","f93e3393e5afc9c8bbb93ac7e6f23fc31c976bef7c2dc078c36e02fb9f91b490","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_032905-experiment_design-order_regime_two_candidate_comparison_card.agent.json","tracked","9740","2bab1dc8124d457466d85479732402c6971fb6fcdcea4a6a665add389c5ec610","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_083518-result_analysis-order_regime_two_candidate.agent.json","tracked","3495","3f8ce99bb41cbf34c023ebeaa46fee8c2bf028cae9a5e547d9df491baba8a81c","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_085242-architecture_design-order_regime_optional_integration.agent.json","tracked","10056","a3f2f289f9040714e7ca29af5e303577cf6901f58d5dbdcc76f27ece64fe04e6","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_090832-architecture_audit-order_regime_integration_seams.agent.json","tracked","11265","41639366a94bdd85026e6137d77e8506046194af95fa3385d80d10828dd81611","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_092311-code_implementation-order_regime_minimal_card.agent.json","tracked","16636","09b15f59accebdb08446f1c895b80b613769be5bc987857d5a6550afecce3e5e","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_094248-code_implementation-order_regime_offline_modules.agent.json","tracked","5385","ce6824721435d9530f7ee63d4955a82f9a1c86549c179eb6b0da04fec05e6b55","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-07-23_095650-code_review-order_regime_offline_modules.agent.json","tracked","6708","c799a217dc173d37fd5805bcce4f3df9b58514defa9cecd595da2ea807b0ae07","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/handoffs/2026-08-02_130606-mainline_recovery-d0_d32_curated.agent.json","tracked","6683","03fae93e07e2012ae46489cc68a1da14089031278dd59a36b2426bf6dd1d0b9a","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/inventories/research_assets_v1.json","tracked","53293","07ac9b587a2757768091230c6424d0912d58780773cdc17690d4a8060f76f409","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/inventories/research_assets_v1.md","tracked","4654","0f7d090330eec23bc88c9a2f1523c1bc139b44039f97c832bf04f4d67a860271","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/knowledge/kb_hashes_v2.sha256","tracked","366","5887b36883e64235fe7561b4ba814d4eba940f5ee653a73ba8fd7bcdf9bbcc1c","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/knowledge/kb_hashes.sha256","tracked","363","c6d5f5a18ed503c13f3b9b7bb4c2b13c465d58d0874ac18d0984083ad67841c0","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/knowledge/kb_router_v2.json","tracked","7554","f720c7c9fc3e5571cf7496f7f6900bfa3beabe9e553182a5fe711ccde94aa97f","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/knowledge/kb_router_v4.json","tracked","8049","41e7057ebc4d387ce93699622c008ecc914b9cc4aa9df98e0b8dc435083fa419","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/knowledge/kb_router.json","tracked","5453","43471da421c138ff6734fb7270229f583de4f3556a4b1154f24abab24e50a4bc","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/proposals/rq1b_restart_after_transport_failure_v1.json","tracked","3012","cbbe3c20c9754d433631ea8734735695d4a501351825dcd370641bb81cb6ac23","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/proposals/rq1b_v2_stream_resume_v1.json","tracked","2777","51c29c76044437e2a3e13217ecca648d83f56ff2217a85c014ae0c5726044d9f","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"agent_records/runtime/research_state.json","tracked","2025","8dad7ff635f6124ced6a3f799c6fce3366a2f88a306e4c15d085f49406a51153","fme_latest","","inventory_plus_scope_review_not_line_by_line_attestation"
"docs/CODE_QUALITY_REVIEW.md","tracked","6504","44032725f11bcf6bad7a843e7a214d1367e8992de3e41242f5c99f8d1590f67f","historical","","inventory_plus_scope_review_not_line_by_line_attestation"
"docs/diagrams/agent_ad_document_flow_20260718.drawio","tracked","5503","8244b63f549e359fe075941814914e4c0206515edd615d5d164dfd443d94d496","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/新一代自动进化Agent基线_2026-07-14_231405/图/01-职责边界与成果归属.drawio","tracked","11090","3c93caefcb647265917f59f75d137b1148c83bada9684ffe83c0ebda499e044e","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/新一代自动进化Agent基线_2026-07-14_231405/图/02-反馈RAG自动进化闭环.drawio","tracked","11802","0bfd6a811f876cad605bacffdc4212f5fdf11ec504d76a65c75148b100527944","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/24小时自主科研循环.drawio","tracked","9239","b906eaea414046f95ee8e720c7049546826f7e0a227c085ed8250a788b06bb99","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/95run科研结论树.drawio","tracked","6806","32065cba6a42149ff717457c9fabe8abcc12eb0bab61cf9d0de115b2ae201154","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AS-历史池质量规模双档案_2026-07-14_0749/历史池质量与规模双档案.drawio","tracked","6120","6d33004ac2f851ae7401618e2256385760b0cea186b2a94fe0485923182fcfc5","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AU-全历史池非泄漏运行探针_2026-07-14_1034/阶段AU-小规模运行探针失效机制.drawio","tracked","4737","3a14f35d96f90d762513d6474226257cc2a7b4394e28cb9db6e15914a2cf9906","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AV-大规模合成dev级联探针_2026-07-14_1105/阶段AV-排序有效但时间校准失效.drawio","tracked","4480","a6e59c4a1a1e0db4d01070f7c91a85e78917ccb9910abde8d66d50856c0bf4db","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AW-目标规模合成dev直接探针_2026-07-14_1134/阶段AW-三级探针收敛与确认边界.drawio","tracked","4237","3c948ff3fd55d78b79a4fddefcbc836e369cddb31615460531bea49f58dc983e","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AX-全新合成目标规模档案确认_2026-07-14_1235/阶段AX-同规模过滤独立确认与下一步.drawio","tracked","5128","19fd92ab540b397ebdf36a9326f4ad97a90a2eabf2fbe7df8c676259d8b819e1","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AY-安全池质量速度前沿_2026-07-14_1245/阶段AY-安全过滤后质量重排机制.drawio","tracked","4923","52fb9a709581ed023a4223cb92ec7137e69fde51ec9280d395c5a6ea718eb259","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段AZ-质量速度前沿独立确认_2026-07-14_1332/阶段AZ-发现到独立确认闭环.drawio","tracked","4865","04094f2b6e6211911237ae6493fd804e15f6ff5e8d12e7c735b8ef8f2edec8bc","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BA-最小充分档案分析_2026-07-14_1345/阶段BA-四槽压缩为单槽的证据链.drawio","tracked","4292","c32dd9aa3929bb898c908827bcd499c9a2316bb3d71f3c127d9d72c4076815ee","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BB-单槽快速档案独立确认_2026-07-14_1341/阶段BB-单槽失败与双槽互补假设.drawio","tracked","4228","20346d2848bf9f54e80059150115e56642e4ddea81be14e16a134ba0c703b268","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BC-快速双槽档案独立确认_2026-07-14_1344/阶段BC-双槽恢复覆盖与外部验证.drawio","tracked","4304","0f25d4d6eaff5ef2c1d4f7d2511a9bad4c69700394a77a4b91799b9d0a2c3655","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BD-快速双槽档案Core12外部验证_2026-07-14_1401/阶段BD-合成收益未迁移到真实Core12.drawio","tracked","4193","2739a1c95feafb5a4707eeaedbec896d3c9358825ac8ef37b6ad1ecf19b59057","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BE-合成真实排名漂移_2026-07-14_1418/阶段BE-代码排名反转.drawio","tracked","3503","f6eb86ed7dccc3c1eea34fc69508eaa3f8c6b2ab65553f0dc2fcba946478cc9a","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BF-实例几何特征探索_2026-07-14_1428/阶段BF-简单几何特征未解释迁移差异.drawio","tracked","3642","2557743d54c232dc24e2d19ebd61db30d9da15fae8177efcb00ff258fddaf456","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BG-路线行为签名_2026-07-14_1438/阶段BG-从静态特征转向路线行为.drawio","tracked","3551","c0eb057aa04be15ecaaa1301ddcd6de82c7de4c24899fbe164f275b68fea7488","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BH-外部TSPLIB真实确认_2026-07-14_1500/阶段BH-外部真实确认与下一步.drawio","tracked","4507","9d07f809d04a0f6d7aa548a466443ff6eae5b218e466a2ce4caf26e4aafb8178","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BI-快速双槽选择器_2026-07-14_1435/阶段BI-相对解释不能直接变成运行前选择器.drawio","tracked","3351","0ae187df6541ee411adf4420dfb1b0a17ee7fa970bbbcf597da0c600088c187f","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BJ-边长波动因果干预_2026-07-14_1443/阶段BJ-相关标志不等于优化目标.drawio","tracked","4399","e1c2263c46269ba178a9288ace49e849792e346c892413cd844be97ac0af38f6","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BK-双档案匹配局部修复_2026-07-14_1457/阶段BK-局部缺陷只解释部分档案差异.drawio","tracked","4249","7f4905d5da79d8a63e1c290ad7ffb4a76c324fec026de79de30d2c413108fee8","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BL-功能路线多样性_2026-07-14_1508/阶段BL-源码槽位不等于功能槽位.drawio","tracked","4025","2f238a6e6717614527673ceee555eee2ff2708b31f1a60bdcb1deb056efbb66c","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BM-高规模多样三槽确认_2026-07-14_1524/阶段BM-功能多样三槽跨到高规模.drawio","tracked","3577","f8e4737cf4839d1d1e0579c87ba99af2880a5fa387116e84e1c1c1f32a074fb5","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BN-AW源码语义冗余_2026-07-14_1545/阶段BN-四种源码写法收敛到同一公式.drawio","tracked","4484","43edd132c2def23356070d03c459565de6cd1aa0ad8a45ac99436755a2ef4a3d","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BO-廉价功能探针验证_2026-07-14_1550/阶段BO-廉价探针识别功能冗余.drawio","tracked","3313","27f085db2d24617a03f31060a3bec82bee15f2797a94cdfd877ffcc12e805889","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BP-历史安全池功能冗余_2026-07-14_1615/阶段BP-从源码到功能簇.drawio","tracked","5390","5aba3884d74b8ed46336eb4aa186d7a19959ed0437a6816e7e9d89b6e7c0f11c","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BQ-全历史池质量组合_2026-07-14_1655/阶段BQ-发现冻结确认闭环.drawio","tracked","4239","e8b6afc6b0dd8cb93a583d7efe8eb49e78eef4b2ddbc0884f480d6825ad3d7eb","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BR-高规模质量组合与固定修复_2026-07-14_1745/阶段BR-互补起点跨规模确认.drawio","tracked","4234","9b0e68eaa12223648495a0d7e1fbbd3e324072416eaaefaec4e1907ec736efd1","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BS-近邻引导局部搜索_2026-07-14_1815/阶段BS-组合与强修复收益分解.drawio","tracked","3723","cfe693c8d135f0716c13d2effd8e2f971d4fac54b6f6409d131ea9f1421a4510","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BT-确定性迭代局部搜索_2026-07-14_1830/阶段BT-从提前停止到局部收敛.drawio","tracked","3634","d98cd8cb022b09956fcde09130c47f58e7dc0d60c1a4c9d7d7bc9da3e3a6a5bd","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BU-单节点移位变邻域_2026-07-14_1850/阶段BU-从2-opt到单节点移位.drawio","tracked","3497","1cfc33bbc1ed86686c78df738c9cb6107df4ba0d9b0f96f130c009612a94c9a1","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BV-单节点移位收敛边界_2026-07-14_1910/阶段BV-停止加预算并切换邻域.drawio","tracked","3107","5f0ebbb787fddce3a6032dc6e6aa482e8f23bd500bee476dcee737c14cb7397c","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BW-连续两节点移位_2026-07-14_1930/阶段BW-从单节点到连续两节点.drawio","tracked","3144","794ca0120f36c71307bac3fd7473732daf80446de792155092c3565156c992c3","historical","","asset_or_structural_reference_not_visual_QA"
"docs/diagrams/obsidian_20260718/自主科研循环_2026-07-13_235608/结果/阶段BX-Or-opt-2外部确认_2026-07-14_1950/阶段BX-总体失败到规模假设.drawio","tracked","3215","eaa3e99918ea62c0c8534f950cf543c9b8b6b0c204c7383cc932bd5fc1c4874d","historical","","asset_or_structural_reference_not_visual_QA"
